X,Y,REF_ID_COD,UNIQUE_ID,DATA_SOURC,LOC_METHOD,ORIG_ID,SLIDE_NAME,DATE,LENGTH_ft,WIDTH_ft,DEPTH_ft,SLOPE,TYPE_MOVE,MOVE_CLASS,CONTR_FACT,TYPE_MTRL,AREA_ft2,VOLUME_ft3,DEEP_SHAL,DAMAGES,LOSSES,COMMENTS,Annual_Cos,Repair_Cos
398280.500328078866005,788178.507545933127403,HoffRJ2000,LS_9177,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6905,9606-262-20,Feb-96,170,44,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
414433.441601052880287,787523.056102365255356,HoffRJ2000,LS_9178,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6906,9605-146-01,Feb-96,810,53,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
403461.708005249500275,787827.993438318371773,HoffRJ2000,LS_9179,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6907,9605-233-03,Feb-96,460,53,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
385965.5748031437397,788201.511811017990112,HoffRJ2000,LS_9180,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6908,9603-149-03,Feb-96,775,63,0,0, , ,Road Related, ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
403614.261154860258102,787537.776246726512909,HoffRJ2000,LS_9181,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6909,9605-233-01,Feb-96,1280,59,0,0, , ,Road Related, ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
420302.874671921133995,787107.159776896238327,HoffRJ2000,LS_9182,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6910,9605-144-09,Feb-96,450,63,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
403216.03674541413784,787640.269685044884682,HoffRJ2000,LS_9183,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6911,9605-233-02,Feb-96,320,50,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
392780.335629925131798,787893.86515748500824,HoffRJ2000,LS_9184,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6912,9606-262-09,Feb-96,290,57,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
392131.595472440123558,787879.416338577866554,HoffRJ2000,LS_9185,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6913,9606-262-02,Feb-96,130,44,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
393979.590551182627678,787738.618766397237778,HoffRJ2000,LS_9186,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6914,9606-262-08,Feb-96,210,62,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
421007.019685044884682,786903.178149610757828,HoffRJ2000,LS_9187,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6915,9605-146-10,Feb-96,330,40,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
392299.190616801381111,787682.829396322369576,HoffRJ2000,LS_9188,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6916,9606-262-03,Feb-96,320,46,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
418834.625984251499176,786019.895997375249863,HoffRJ2000,LS_9189,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6917,9605-144-07,Feb-96,1920,58,0,0, , ,Road Related, ,0,0, , , ,"Scour, slide reached second order stream channel and continued past junction down to larger stream *",0,0
394099.035104990005493,787266.508530184626579,HoffRJ2000,LS_9190,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6918,9606-262-07,Feb-96,880,66,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
398511.406496062874794,787283.35236220061779,HoffRJ2000,LS_9191,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6919,9606-262-24,Feb-96,360,25,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
392826.123031497001648,787340.278543308377266,HoffRJ2000,LS_9192,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6920,9606-262-05,Feb-96,410,54,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
386017.583989500999451,787637.371391072869301,HoffRJ2000,LS_9193,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6921,9603-149-04,Feb-96,300,61,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
392454.913057744503021,787383.886482939124107,HoffRJ2000,LS_9194,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6922,9606-262-04,Feb-96,170,46,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
398629.701771646738052,786960.92585301399231,HoffRJ2000,LS_9195,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6923,9606-262-22,Feb-96,890,59,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
398206.11581364274025,787067.048556432127953,HoffRJ2000,LS_9196,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6924,9606-262-21,Feb-96,270,47,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
399154.100065618753433,786967.929461941123009,HoffRJ2000,LS_9197,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6925,9606-262-23,Feb-96,380,68,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
393234.288057744503021,786913.613517060875893,HoffRJ2000,LS_9198,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6926,9606-262-06,Feb-96,1150,69,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
431747.47670604288578,785332.843175858259201,HoffRJ2000,LS_9199,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6927,9605-113-01,Feb-96,760,58,0,0, , ,Road Related, ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
417152.333661422133446,785518.691601052880287,HoffRJ2000,LS_9200,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6928,9605-144-05,Feb-96,890,54,0,0, , ,Road Related, ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
453097.344488188624382,783997.567585304379463,HoffRJ2000,LS_9201,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6929,9603-045-07,Feb-96,1370,67,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
440503.119094491004944,784077.748031497001648,HoffRJ2000,LS_9202,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6930,9603-074-04,Feb-96,140,44,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
444088.435367450118065,783768.624015748500824,HoffRJ2000,LS_9203,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6931,9603-074-01,Feb-96,420,81,0,0, , ,Road Related, ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
452289.270669296383858,783508.373359575867653,HoffRJ2000,LS_9204,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6932,9603-045-06,Feb-96,470,19,0,0, , ,Road Related, ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
427757.880905508995056,784000.336614176630974,HoffRJ2000,LS_9205,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6933,9605-115-01,Feb-96,230,57,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
421183.921587929129601,783745.717847764492035,HoffRJ2000,LS_9206,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6934,9605-144-11,Feb-96,230,42,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
421819.585629925131798,783543.239173233509064,HoffRJ2000,LS_9207,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6935,9605-144-10,Feb-96,270,42,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
379805.656167984008789,784700.721128612756729,HoffRJ2000,LS_9208,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6936,9602-322-01,Feb-96,270,95,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
417402.313648298382759,782713.977690294384956,HoffRJ2000,LS_9209,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6937,9605-144-03,Feb-96,1950,56,0,0, , , , ,0,0, , , ,"Scour, slide reached second order stream channel and continued past junction down to larger stream *",0,0
433678.470144361257553,782082.085629925131798,HoffRJ2000,LS_9210,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6938,9603-074-02,Feb-96,140,37,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
433235.076115489006042,782042.392060369253159,HoffRJ2000,LS_9211,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6939,9603-074-03,Feb-96,180,39,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
365383.910104990005493,783663.612860888242722,HoffRJ2000,LS_9212,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6940,9602-322-02,Feb-96,200,54,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
419839.133202105760574,781418.742454066872597,HoffRJ2000,LS_9213,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6941,9605-144-02,Feb-96,500,57,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
400234.561679795384407,781764.940616801381111,HoffRJ2000,LS_9214,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6942,9605-233-33,Feb-96,720,54,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
443355.177165359258652,779867.725721791386604,HoffRJ2000,LS_9215,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6943,9603-047-10,Feb-96,370,48,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
449063.260826766490936,779024.27755905687809,HoffRJ2000,LS_9216,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6944,9603-047-09,Feb-96,290,38,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
454061.25984251499176,777935.238188982009888,HoffRJ2000,LS_9217,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6945,9603-047-06,Feb-96,120,44,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
451556.849737539887428,777729.432414695620537,HoffRJ2000,LS_9218,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6946,9603-047-08,Feb-96,140,40,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
453794.287073493003845,777571.376968502998352,HoffRJ2000,LS_9219,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6947,9603-047-07,Feb-96,110,48,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
353353.767388448119164,779643.066272959113121,HoffRJ2000,LS_9220,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6948,9603-096-01,Feb-96,1180,68,0,0, , ,Road Related, ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
412410.56922572851181,777614.391404196619987,HoffRJ2000,LS_9221,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6949,9605-235-02,Feb-96,470,62,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
413404.045931756496429,777001.017388448119164,HoffRJ2000,LS_9222,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6950,9605-235-03,Feb-96,1000,55,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
447939.086286082863808,775376.211942255496979,HoffRJ2000,LS_9223,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6951,9603-047-04,Feb-96,270,69,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
420359.510170608758926,775749.038713917136192,HoffRJ2000,LS_9224,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6952,9605-144-01,Feb-96,440,50,0,0, , , , ,0,0, , , ,Slide did not reach second order stream channel.,0,0
408485.570866137742996,775328.105314955115318,HoffRJ2000,LS_9225,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6953,9605-235-01,Feb-96,290,60,0,0, , ,Road Related, ,0,0, , , ,Slide did not reach second order stream channel.,0,0
438172.500984251499176,773932.968503937125206,HoffRJ2000,LS_9226,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6954,9603-072-05,Feb-96,170,54,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
420762.78674541413784,773535.801509186625481,HoffRJ2000,LS_9227,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6955,9605-142-13,Feb-96,1310,59,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
437471.082020998001099,772704.979986876249313,HoffRJ2000,LS_9228,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6956,9603-072-06,Feb-96,490,48,0,0, , ,Road Related, ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
421626.600393697619438,773244.875328078866005,HoffRJ2000,LS_9229,USDA-Siuslaw National Forest,GIS file provided - based on aerial photograph interpretation.,6957,9605-142-12,Feb-96,140,131,0,0, , , , ,0,0, , , ,"Deposit, slide reached second order stream channel and stopped at junction with larger stream.",0,0
