UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS_x,maxdewpti,maxhumidity,maxtempi,maxwspdi,meandewpti,meantempi,meanwdird,meanwindspdi,mindewpti,minhumidity,mintempi,minwspdi,precipi,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,G_ROCK_TYP,nlcd_2006_,Slope
LS_2222,-123.9610266,45.82080498,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,41,0
LS_2223,-123.9609978,45.81912614,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,41,3.33407
LS_2224,-123.9611435,45.81863318,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,41,2.75792
LS_2225,-123.961322,45.81566943,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,43,2.61659
LS_2226,-123.9613053,45.81408006,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,41,4.61871
LS_2227,-123.9614217,45.81197973,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,81,5.29394
LS_2228,-123.9618703,45.8098864,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,41,0
LS_2229,-123.9620566,45.80929929,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,41,0
LS_2230,-123.9622486,45.80873362,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,81,2.92493
LS_2231,-123.9625374,45.80803948,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,81,3.48691
LS_2232,-123.9635726,45.80584233,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,81,3.48691
LS_2233,-123.9643259,45.80402799,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Qmt,Coastal marine-terrace deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,81,0
LS_2234,-123.9648343,45.80295239,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,81,2.06914
LS_2235,-123.9651042,45.80237511,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,81,10.82721
LS_2236,-123.9669109,45.79787373,4/25/05 0:00,Landslide,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,81,15.22605
LS_2237,-123.9642237,45.79601404,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,81,36.02693
LS_2238,-123.9636528,45.79568165,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,81,34.61102
LS_2239,-123.9628061,45.79501847,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,81,12.23464
LS_2240,-123.9614391,45.79320625,4/25/05 0:00,Fill Failure,52,100,56,8,50,53,262,3,48,77,49,0,0.11,Taa,Astoria Formation,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,shelf sandstone,41,16.01976
LS_2241,-123.959973,45.78952843,4/25/05 0:00,Fill Failure,52,100,60,9,49,52,49,3,45,72,44,0,0.01,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,43,16.76837
LS_2242,-123.9577152,45.78375483,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,42,10.57673
LS_2243,-123.9555032,45.78094392,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,43,5.67139
LS_2244,-123.9551708,45.78068266,4/26/05 0:00,Landslide,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,41,2.75792
LS_2245,-123.9533418,45.7794005,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,81,5.22232
LS_2246,-123.9529456,45.77911431,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,41,6.12503
LS_2247,-123.9518302,45.77830574,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,41,9.25799
LS_2248,-123.9502454,45.77771085,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,41,7.37779
LS_2249,-123.948605,45.77700789,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,41,4.97279
LS_2250,-123.9452666,45.77518854,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,41,9.93642
LS_2251,-123.9445716,45.77447328,4/2/05 0:00,Fill Failure,45,89,55,16,40,48,186,5,37,53,41,0,0.01,Tsc2,Smuggler Cove formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,tuffaceous sedimentary rocks,43,16.80624
LS_2252,-123.9434993,45.77350027,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tgri,Intrusive Grande Ronde Basalt,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,41,11.20153
LS_2253,-123.9435041,45.77221681,4/26/05 0:00,Fill Failure,57,100,71,10,48,56,360,2,41,57,41,0,0,Tgri,Intrusive Grande Ronde Basalt,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,41,14.58171
LS_2255,-123.9452777,45.77092922,4/27/05 0:00,Fill Failure,58,100,73,20,50,57,211,5,43,61,41,0,0,Tgri,Intrusive Grande Ronde Basalt,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,81,11.17322
LS_2256,-123.9466957,45.77014702,4/27/05 0:00,Fill Failure,58,100,73,20,50,57,211,5,43,61,41,0,0,Tgri,Intrusive Grande Ronde Basalt,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,41,7.29525
LS_2258,-123.9483696,45.76928581,4/27/05 0:00,Fill Failure,58,100,73,20,50,57,211,5,43,61,41,0,0,Tgri,Intrusive Grande Ronde Basalt,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,81,12.48432
LS_2259,-123.9491928,45.76882193,4/27/05 0:00,Fill Failure,58,100,73,20,50,57,211,5,43,61,41,0,0,Tgri,Intrusive Grande Ronde Basalt,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,41,9.49799
LS_2260,-123.9049514,45.71913484,5/17/05 0:00,Fill Failure,52,100,57,20,48,52,142,5,44,71,46,0,0.22,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,tuffaceous sedimentary rocks,82,5.64648
LS_2261,-123.9028743,45.71910457,5/17/05 0:00,Fill Failure,52,100,57,20,48,52,142,5,44,71,46,0,0.22,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,tuffaceous sedimentary rocks,82,15.61243
LS_2262,-123.9016394,45.71872053,5/17/05 0:00,Fill Failure,52,100,57,20,48,52,142,5,44,71,46,0,0.22,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,tuffaceous sedimentary rocks,82,9.16814
LS_2263,-123.9010743,45.71847682,5/17/05 0:00,Fill Failure,52,100,57,20,48,52,142,5,44,71,46,0,0.22,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,tuffaceous sedimentary rocks,21,13.06301
LS_2264,-123.8979604,45.71759959,5/17/05 0:00,Fill Failure,52,100,57,20,48,52,142,5,44,71,46,0,0.22,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,tuffaceous sedimentary rocks,82,5.01055
LS_2265,-123.8936446,45.71454933,5/17/05 0:00,Landslide,52,100,57,20,48,52,142,5,44,71,46,0,0.22,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,tuffaceous sedimentary rocks,82,8.89793
LS_2266,-123.8929382,45.71317357,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,tuffaceous sedimentary rocks,82,6.46007
LS_2267,-123.8925429,45.71256835,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,tuffaceous sedimentary rocks,82,6.46007
LS_2268,-123.8872738,45.70880035,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,0
LS_2269,-123.8851697,45.70446676,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,0
LS_2270,-123.880264,45.70104011,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,0
LS_2271,-123.8785397,45.70041071,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,23,0
LS_2272,-123.8768228,45.69907379,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tbs,Basaltic sandstone at Roy Creek,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,No data,basaltic sandstone,21,9.32231
LS_2274,-123.8772061,45.69773483,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,6.76423
LS_2275,-123.8772945,45.69737025,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,2.61659
LS_2276,-123.8774579,45.69708165,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,3.48691
LS_2277,-123.8785028,45.69503199,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,0
LS_2278,-123.879779,45.69271867,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,0.92567
LS_2279,-123.8810557,45.6908261,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,9.16814
LS_2280,-123.8868912,45.68756225,5/18/05 0:00,Landslide,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,21,7.69266
LS_2281,-123.8889152,45.68695191,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,3.89728
LS_2282,-123.8898384,45.68653434,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,2.06914
LS_2283,-123.8923562,45.68618741,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,5.90667
LS_2284,-123.8929175,45.68627293,5/18/05 0:00,Landslide,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,8.27375
LS_2285,-123.8940368,45.68635996,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,11.6634
LS_2286,-123.8953106,45.68687714,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,13.98397
LS_2287,-123.8955388,45.68693443,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,11.58978
LS_2288,-123.9319764,45.64999455,6/15/05 0:00,Fill Failure,45,49,64,,45,,-1,,45,49,64,,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,90,7.00171
LS_2289,-123.9333786,45.648599,6/15/05 0:00,Fill Failure,45,49,64,,45,,-1,,45,49,64,,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,12.52004
LS_2290,-123.9343887,45.64736298,6/15/05 0:00,Fill Failure,45,49,64,,45,,-1,,45,49,64,,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,90,9.16814
LS_2291,-123.9382582,45.64245859,6/15/05 0:00,Fill Failure,45,49,64,,45,,-1,,45,49,64,,0,Qb,Beach and dune deposita,sediments,Quaternary,Quaternary surficial deposits,Eolian deposits,No data,fine grained sediments,82,0
LS_2292,-123.9400356,45.63940157,6/15/05 0:00,Fill Failure,45,49,64,,45,,-1,,45,49,64,,0,Qt,Older fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,No data,mixed grained sediments,82,4.61871
LS_2293,-123.9405374,45.63718458,6/15/05 0:00,Fill Failure,45,49,64,,45,,-1,,45,49,64,,0,Qb,Beach and dune deposita,sediments,Quaternary,Quaternary surficial deposits,Eolian deposits,No data,fine grained sediments,82,0.92567
LS_2294,-123.9406839,45.63616288,6/15/05 0:00,Fill Failure,45,49,64,,45,,-1,,45,49,64,,0,Qb,Beach and dune deposita,sediments,Quaternary,Quaternary surficial deposits,Eolian deposits,No data,fine grained sediments,82,0
LS_2295,-123.8963254,45.68709637,5/18/05 0:00,Landslide,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,11.98285
LS_2296,-123.896308,45.68701032,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,14.57273
LS_2297,-123.8971198,45.68709223,5/18/05 0:00,Fill Failure,55,100,65,26,51,57,183,10,47,67,49,0,0.53,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,7.9129
LS_2298,-123.8975809,45.68705085,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,5.22232
LS_2299,-123.8983113,45.68690908,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,6.76423
LS_2300,-123.9011274,45.68684333,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,8.75686
LS_2301,-123.9037599,45.687154,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,4.00504
LS_2302,-123.9049182,45.68717026,5/19/05 0:00,Landslide,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,7.9129
LS_2303,-123.9061008,45.68749144,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,4.10995
LS_2304,-123.9073272,45.68791969,5/19/05 0:00,Landslide,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,2.77507
LS_2305,-123.9085149,45.68849763,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,7.01503
LS_2306,-123.9095717,45.68900601,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,10.23976
LS_2307,-123.9123148,45.68944885,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,8.75686
LS_2308,-123.913103,45.68926993,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,slope mudstone,82,7.58922
LS_2309,-123.9150288,45.68868087,5/19/05 0:00,Fill Failure,53,93,65,22,49,56,177,8,45,65,47,0,0.18,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,82,7.72281
